,Latitude,Longitude,Order Item Discount,Order Item Product Price,Order Profit Per Order,Days for shipping (real),Days for shipment (scheduled),Late_delivery
9457,34.26791382,-118.6712112,74.98999786,59.99000168,4.5,4,4,0
9458,41.48466873,-81.77624512,0.0,39.99000168,20.0,3,4,0
9459,42.31463623,-88.27697754,0.0,39.99000168,95.98000336,6,4,1
9460,40.95141602,-74.22407532,0.0,50.0,18.75,6,4,1
9461,37.63788986,-122.0765686,0.0,30.0,13.19999981,4,4,0
9462,38.89456177,-94.77796173,0.0,39.99000168,55.99000168,5,4,1
9463,43.61513138,-84.60793304,0.0,50.0,125.0,3,4,0
9464,32.79290009,-96.74819946,0.0,50.0,-28.25,5,4,1
9465,40.78022003,-73.95043945,0.0,50.0,78.25,4,4,0
9466,38.86595917,-77.13325501,2.0,39.99000168,-8.510000229,4,4,0
9467,35.13623428,-106.54441829999999,2.5,50.0,111.3799973,5,4,1
9468,32.79130173,-116.95351409999998,2.5,50.0,59.40000153,4,4,0
9469,45.56987381,-122.68882749999999,5.0,50.0,71.05000305,5,4,1
9470,41.45956039,-81.64040375,5.0,50.0,112.6999969,4,4,0
9471,33.89192963,-84.48126984,4.5,30.0,16.44000053,3,4,0
9472,34.05112076,-84.36375427,10.5,70.0,88.26999664,3,4,0
9473,27.91247559,-82.31927490000001,7.5,50.0,63.04999924,3,4,0
9474,38.33084488,-77.05139923,8.0,39.99000168,67.18000031,6,4,1
9475,40.49235535,-74.44373322,8.0,39.99000168,62.38000107,3,4,0
9476,47.64754486,-122.1150513,8.0,39.99000168,-479.88000489999996,6,4,1
9477,34.08657074,-117.602562,10.0,50.0,75.12000275,6,4,1
9478,34.08672333,-118.2597885,10.0,50.0,27.12000084,3,4,0
9479,32.75936127,-117.01713559999999,10.0,50.0,42.0,3,4,0
9480,32.81010819,-96.68649292,10.0,50.0,78.0,2,4,0
9481,41.20129395,-73.08868408,12.5,50.0,92.62999725,5,4,1
9482,37.69598389,-122.4800415,12.5,50.0,44.65000153,4,4,0
9483,39.98654556,-75.1084671,11.0,39.99000168,92.58999634,2,4,0
9484,29.98865891,-90.23390961,17.5,50.0,81.37999725,6,4,1
9485,34.0472908,-118.0503235,22.5,50.0,109.1999969,4,4,0
9486,43.16891098,-78.69216156,22.5,50.0,73.94000244,6,4,1
9487,29.86195946,-95.64417267,22.5,50.0,63.70000076,3,4,0
9488,40.76031113,-111.88822169999999,20.0,39.99000168,30.59000015,6,4,1
9489,41.99478912,-71.49896240000001,25.0,50.0,40.5,5,4,1
9490,34.0141983,-117.85473629999998,20.0,39.99000168,-120.02999879999999,2,4,0
9491,39.86989212,-83.10421753,25.0,50.0,25.43000031,2,4,0
9492,27.5074501,-99.49236298,30.0,50.0,59.40000153,6,4,1
9493,41.45956039,-81.64040375,23.98999977,39.99000168,57.18999863,4,4,0
9494,33.9068985,-84.1109314,32.5,50.0,95.69999695,5,4,1
9495,34.09960938,-118.3507385,32.5,50.0,58.72999954,2,4,0
9496,38.61177445,-121.28286740000001,37.5,50.0,102.0,2,4,0
9497,33.72855759,84.74267578,29.98999977,39.99000168,74.77999878,5,4,1
9498,33.8571434,-118.19767,37.5,50.0,15.93999958,4,4,0
9499,33.52104187,-82.04935455,29.98999977,39.99000168,10.53999996,3,4,0
9500,37.55712128,-121.9916382,37.5,50.0,48.88000107,6,4,1
9501,26.0984993,-80.27095032,31.98999977,39.99000168,52.5699997,3,4,0
9502,38.82551575,-77.21334839,42.5,50.0,-297.35000610000003,4,4,0
9503,41.13987351,-112.0311966,42.5,50.0,101.6800003,4,4,0
9504,41.77735519,-87.69663239,42.5,50.0,53.95000076,3,4,0
9505,40.68665695,-73.37553406,42.5,50.0,-321.63000489999996,2,4,0
9506,32.87660599,-97.42926025,45.0,50.0,61.5,5,4,1
9507,33.93916321,-117.9495544,63.0,70.0,21.53000069,3,4,0
9508,34.06787491,-117.9273758,45.0,50.0,74.41999817,5,4,1
9509,34.72217178,-80.76907349,45.0,50.0,43.04999924,6,4,1
9510,34.04317856,-118.77948,50.0,50.0,24.0,6,4,1
9511,32.87660599,-97.42926025,50.0,50.0,15.0,5,4,1
9512,37.76040268,-97.32299042,39.99000168,39.99000168,76.77999878,3,4,0
9513,26.0984993,-80.27095032,50.0,50.0,90.0,6,4,1
9514,39.36782837,-84.38700104,50.0,50.0,22.60000038,2,4,0
9515,42.31463623,-88.27697754,49.99000168,39.99000168,43.49000168,6,4,1
9516,37.64554977,-122.4228745,0.0,21.98999977,52.77999878,4,4,0
9517,42.39984894,-83.05892944,1.600000024,31.98999977,-116.0699997,4,4,0
9518,32.92588425,-96.64833069,1.600000024,31.98999977,77.58999634,5,4,1
9519,33.98547363,-118.3382416,7.8000001910000005,51.99000168,66.3199997,3,4,0
9520,33.01840973,-80.14975739,3.75,24.98999977,31.51000023,4,4,0
9521,26.19086266,-97.69604492,4.0,19.98999977,47.97999954,5,4,1
9522,34.42259598,-117.30356599999999,5.0,24.98999977,13.55000019,4,4,0
9523,34.0816536,-118.1783524,5.0,24.98999977,50.38000107,2,4,0
9524,43.61513138,-84.60793304,5.0,24.98999977,-4.559999943,6,4,1
9525,34.09411621,-118.0958557,4.0,15.98999977,7.599999905,5,4,1
9526,27.50743103,-99.46255493,14.98999977,24.98999977,12.43000031,3,4,0
9527,35.48536682,-79.25227356,31.19000053,51.99000168,-177.28999330000002,5,4,1
9528,29.96774292,-90.03494263,14.98999977,19.98999977,27.61000061,5,4,1
9529,43.61513138,-84.60793304,16.19000053,17.98999977,33.18999863,6,4,1
9530,39.04636002,-76.98272705,24.98999977,24.98999977,45.97999954,2,4,0
9531,37.16905212,-76.54790497,64.98999786,51.99000168,52.63999939,3,4,0
9532,26.15128136,-80.21017456,0.0,99.98999786,199.9799957,5,4,1
9533,37.28808594,-121.9490814,64.98999786,99.98999786,136.1399994,2,4,0
9534,37.30913162,-121.8751602,89.98999786,99.98999786,-52.88000107,4,4,0
9535,43.01396942,-78.87906647,99.98999786,99.98999786,103.9899979,6,4,1
9536,33.97763825,-118.2206879,15.0,59.99000168,-3.700000048,4,4,0
9537,33.52104187,-82.04935455,47.99000168,59.99000168,115.90000149999999,6,4,1
9538,28.0864048,-81.5091095,53.99000168,59.99000168,-164.0500031,6,4,1
9539,36.91324234,-76.13298798,0.0,39.99000168,15.0,6,4,1
9540,32.75856018,-117.0881882,7.5,50.0,87.30000305,6,4,1
9541,35.06880951,-89.9284668,37.5,50.0,97.75,2,4,0
9542,40.79354096,-74.19637299,33.99000168,39.99000168,58.09000015,5,4,1
9543,37.63788986,-122.0765686,42.5,50.0,60.18000031,2,4,0
9544,41.895607,-87.70032501,45.0,50.0,102.5,4,4,0
9545,43.01396942,-78.87906647,39.99000168,39.99000168,55.99000168,5,4,1
9546,33.01840973,-80.14975739,18.0,99.98999786,-55.75,2,1,1
9547,30.49767876,-84.23183441,26.0,129.9900055,35.15000153,2,1,1
9548,37.36024094,-121.8450699,2.75,50.0,17.47999954,2,1,1
9549,33.01840973,-80.14975739,6.0,299.980011,102.88999940000001,2,1,1
9550,33.01840973,-80.14975739,9.0,299.980011,32.88000107,2,1,1
9551,26.23144913,-80.12522125,3.150000095,34.99000168,11.93999958,2,1,1
9552,27.98934555,-82.25298309,4.0,99.98999786,28.79999924,2,1,1
9553,38.79660034,-90.34640503,1.200000048,59.99000168,28.21999931,2,1,1
9554,38.79660034,-90.34640503,1.7999999519999998,59.99000168,-46.54999924,2,1,1
9555,41.3469696,-81.82631683,5.1999998089999995,129.9900055,33.68999863,2,1,1
9556,34.23951339999999,-119.19721979999998,5.1999998089999995,129.9900055,-83.23999786,2,1,1
9557,40.76861954,-73.90949249,6.5,129.9900055,-86.44000244,2,1,1
9558,40.76861954,-73.90949249,7.150000095,129.9900055,33.16999817,2,1,1
9559,37.87754822,-121.37255859999999,9.100000381000001,129.9900055,32.63999939,2,1,1
9560,32.88111877,-96.98978424,9.100000381000001,129.9900055,15.10999966,2,1,1
9561,42.39110184,-83.13121796,9.100000381000001,129.9900055,24.18000031,2,1,1
9562,32.88111877,-96.98978424,11.69999981,129.9900055,42.93999863,2,1,1
9563,42.26944733,-83.7731247,13.0,129.9900055,30.42000008,2,1,1
9564,42.26944733,-83.7731247,15.60000038,129.9900055,51.47999954,2,1,1
9565,42.26944733,-83.7731247,16.89999962,129.9900055,33.93000031,2,1,1
9566,33.60445786,-111.9907379,19.5,129.9900055,37.34999847,2,1,1
9567,37.047965999999995,-76.39997101,19.5,129.9900055,12.48999977,2,1,1
9568,40.76358032,-73.83003998,20.79999924,129.9900055,-174.71000669999998,2,1,1
9569,40.73124313,-73.98880768,20.79999924,129.9900055,28.38999939,2,1,1
9570,40.76358032,-73.83003998,22.10000038,129.9900055,47.47000122,2,1,1
9571,40.73124313,-73.98880768,22.10000038,129.9900055,-86.30999756,2,1,1
9572,29.98847008,-90.13147736,22.10000038,129.9900055,26.96999931,2,1,1
9573,42.06258011,-71.01766205,12.0,59.99000168,2.0599999430000002,2,1,1
9574,42.26944733,-83.7731247,12.0,59.99000168,9.069999695,2,1,1
9575,34.04317856,-118.77948,0.0,39.99000168,13.0,2,1,1
9576,41.3469696,-81.82631683,1.200000048,39.99000168,16.29000092,2,1,1
9577,42.08637619,-76.85916138,7.5,50.0,15.93999958,2,1,1
9578,33.60445786,-111.9907379,12.0,299.980011,100.79000090000001,2,1,1
9579,26.23144913,-80.12522125,16.5,299.980011,32.02999878,2,1,1
9580,33.01840973,-80.14975739,16.5,299.980011,3.400000095,2,1,1
9581,34.09853745,-118.15192409999999,36.0,299.980011,79.19000244,2,1,1
9582,37.047965999999995,-76.39997101,39.0,299.980011,127.8799973,2,1,1
9583,34.09853745,-118.15192409999999,39.0,299.980011,-58.72000122,2,1,1
9584,34.23951339999999,-119.19721979999998,39.0,299.980011,15.65999985,2,1,1
9585,34.21654129,-84.50421143,45.0,299.980011,-15.03999996,2,1,1
9586,40.87185669,-73.86618805,54.0,299.980011,73.80000305,2,1,1
9587,40.87185669,-73.86618805,60.0,299.980011,112.79000090000001,2,1,1
9588,46.18856049,-123.102623,72.33000183,452.0400085,22.78000069,2,1,1
9589,40.7195549,-74.22688294,5.400000095,30.0,2.460000038,2,1,1
9590,32.73230743,-97.47290802,9.600000381000001,59.99000168,17.03000069,2,1,1
9591,33.9031601,-117.9898758,26.0,129.9900055,44.72000122,2,1,1
9592,34.99743652,-106.65258030000001,8.0,50.0,20.57999992,2,1,1
9593,34.99743652,-106.65258030000001,0.200000003,19.98999977,5.940000057000001,2,1,1
9594,33.9031601,-117.9898758,39.0,299.980011,31.319999699999997,2,1,1
9595,32.73230743,-97.47290802,52.0,399.980011,156.58999630000002,2,1,1
9596,33.9031601,-117.9898758,45.0,299.980011,114.7399979,2,1,1
9597,27.48563767,-99.32981109999999,60.0,399.980011,169.9900055,2,1,1
9598,34.0490036,-118.2861938,2.529999971,252.88000490000002,18.78000069,2,1,1
9599,33.66559982,-117.88305659999999,13.56000042,452.0400085,137.2400055,2,1,1
9600,32.79295349,-115.5588074,24.86000061,452.0400085,-284.92999269999996,2,1,1
9601,33.94717026,-117.253624,135.0,1500.0,614.25,2,1,1
9602,33.77370453,-117.98919679999999,40.68000031,452.0400085,-658.1699829,2,1,1
9603,37.24211121,-80.42279053,135.0,1500.0,154.25,2,1,1
9604,40.83794022,-73.85604858,45.20000076,452.0400085,105.77999879999999,2,1,1
9605,30.25020409,-97.76615143,45.20000076,452.0400085,50.84999847,2,1,1
9606,29.69708443,-98.12406158,45.20000076,452.0400085,195.27999880000002,2,1,1
9607,38.48671341,-121.45934299999999,54.24000168,452.0400085,119.3399963,2,1,1
9608,45.18533707,-123.17523190000001,58.77000046,452.0400085,58.99000168,2,1,1
9609,27.50863648,-99.50951386,72.33000183,452.0400085,98.73000336,2,1,1
9610,32.64323425,-117.06161499999999,72.33000183,452.0400085,-130.2400055,2,1,1
9611,36.06955338,-119.01768490000002,255.0,1500.0,572.7000122000001,2,1,1
9612,40.883876799999996,-73.86619568,90.41000366,452.0400085,119.3399963,2,1,1
9613,34.31019974,-118.45307920000002,113.0100021,452.0400085,166.11999509999998,2,1,1
9614,40.73192978,-73.86887359999999,54.0,299.98999019999997,86.09999847,2,1,1
9615,40.78022003,-73.95043945,0.0,99.98999786,29.0,2,1,1
9616,25.98771095,-80.25540161,0.0,99.98999786,29.0,2,1,1
9617,40.78874207,-74.00895691,2.0,99.98999786,33.11999893,2,1,1
9618,34.19000244,-118.34897609999999,3.0,99.98999786,7.269999981000001,2,1,1
9619,34.18988419,-118.3512115,5.0,99.98999786,23.75,2,1,1
9620,38.59045029,-90.26371002,5.5,99.98999786,-3.589999914,2,1,1
9621,34.69713211,-118.0361862,7.0,99.98999786,30.69000053,2,1,1
9622,42.29180145,-71.07244109999999,7.0,99.98999786,2.789999962,2,1,1
9623,41.13618469,-81.73908234,9.0,99.98999786,45.5,2,1,1
9624,38.12610626,-85.7959137,9.0,99.98999786,31.85000038,2,1,1
9625,33.6410408,-117.9077988,9.0,99.98999786,43.68000031,2,1,1
9626,33.6410408,-117.9077988,10.0,99.98999786,42.29999924,2,1,1
9627,36.03966141,-95.80953217,3.200000048,31.98999977,2.160000086,2,1,1
9628,39.83797073,-83.28674316,34.02000046,189.0,3.099999905,2,1,1
9629,36.68344116,-121.6128922,18.0,99.98999786,-70.51000214,2,1,1
9630,46.81184387,-100.78771970000001,20.0,99.98999786,10.319999699999999,2,1,1
9631,33.04647064,-117.2896729,25.0,99.98999786,35.25,2,1,1
9632,36.11448288,-115.2232513,0.0,129.9900055,47.18999863,2,1,1
9633,40.64759827,-73.95845795,0.0,129.9900055,27.29999924,2,1,1
9634,43.05253601,-88.00619507,0.0,59.99000168,26.39999962,2,1,1
9635,41.89493561,-87.74809265,0.0,129.9900055,-90.98999786,2,1,1
9636,33.11784744,-96.83103943,0.0,129.9900055,62.40000153,2,1,1
9637,41.35353088,-82.21324921,0.0,129.9900055,57.20000076,2,1,1
9638,41.89593887,-87.69323731,1.299999952,129.9900055,1.289999962,2,1,1
9639,42.73513031,-73.58106232,1.299999952,129.9900055,34.75,2,1,1
9640,36.11448288,-115.2232513,1.299999952,129.9900055,43.5,2,1,1
9641,40.73192978,-73.86887359999999,1.299999952,129.9900055,43.75,2,1,1
9642,43.05253601,-88.00619507,1.299999952,129.9900055,6.429999828,2,1,1
9643,40.87459183,-73.8528595,0.600000024,59.99000168,16.04000092,2,1,1
9644,33.11784744,-96.83103943,1.299999952,129.9900055,61.77000046,2,1,1
9645,40.08982086,-82.99195862,1.200000048,59.99000168,6.639999866,2,1,1
9646,28.55625916,-81.27587128,1.200000048,59.99000168,19.87000084,2,1,1
9647,27.9327755,-82.22817993,2.599999905,129.9900055,36.93999863,2,1,1
9648,32.72062683,-97.06020355,1.7999999519999998,59.99000168,27.93000031,2,1,1
9649,39.95420075,-82.8127594,3.900000095,129.9900055,9.460000037999999,2,1,1
9650,40.74559021,-73.97927856,3.900000095,129.9900055,60.52000046,2,1,1
9651,40.79858398,-74.4823761,10.71000004,357.10000610000003,86.59999847,2,1,1
9652,40.63466263,-73.99480438,1.7999999519999998,59.99000168,27.93000031,2,1,1
9653,34.15697479,-117.48215479999999,3.900000095,129.9900055,44.13000107,2,1,1
9654,37.77098084,-122.4631882,3.900000095,129.9900055,14.25,2,1,1
9655,27.9327755,-82.22817993,3.900000095,129.9900055,35.31000137,2,1,1
9656,43.23951721,-86.19662476,3.900000095,129.9900055,60.52000046,2,1,1
9657,40.78022003,-73.95043945,2.400000095,59.99000168,26.48999977,2,1,1
9658,39.95420075,-82.8127594,5.1999998089999995,129.9900055,58.65000153,2,1,1
9659,41.6971283,-87.67146301,2.400000095,59.99000168,16.70000076,2,1,1
9660,41.44255066,-81.70441437,2.400000095,59.99000168,17.28000069,2,1,1
9661,36.03966141,-95.80953217,2.400000095,59.99000168,0.689999998,2,1,1
9662,41.24840546,-73.02430725,5.1999998089999995,129.9900055,37.43999863,2,1,1
9663,29.98865891,-90.23390961,5.1999998089999995,129.9900055,22.45999908,2,1,1
9664,40.0230751,-82.8732605,3.0,59.99000168,-11.39999962,2,1,1
9665,34.69713211,-118.0361862,6.5,129.9900055,44.83000183,2,1,1
9666,37.7397995,-121.7699966,6.5,129.9900055,23.21999931,2,1,1
9667,30.35342217,-81.51309204,6.5,129.9900055,41.74000168,2,1,1
9668,25.74022484,-80.36169434,7.150000095,129.9900055,35.61999893,2,1,1
9669,34.62159348,-98.46929169,3.299999952,59.99000168,-45.34999847,2,1,1
9670,41.27436829,-111.96286770000002,7.150000095,129.9900055,-98.26999664,2,1,1
9671,32.79602814,-115.68377690000001,9.100000381000001,129.9900055,42.31000137,2,1,1
9672,35.21258926,-80.79562378,9.100000381000001,129.9900055,50.77000046,2,1,1
9673,34.18988419,-118.3512115,5.400000095,59.99000168,4.8000001910000005,2,1,1
9674,43.23951721,-86.19662476,5.400000095,59.99000168,26.20000076,2,1,1
9675,29.82716942,-95.50174713,6.0,59.99000168,4.0500001910000005,2,1,1
9676,37.67551041,-122.04968259999998,13.0,129.9900055,40.95000076,2,1,1
9677,36.91083145,-76.12958527,13.0,129.9900055,9.590000153,2,1,1
9678,32.75362015,-117.19640349999999,13.0,129.9900055,38.61000061,2,1,1
9679,38.12610626,-85.7959137,6.0,59.99000168,25.92000008,2,1,1
9680,40.87593079,-73.91262817,30.0,299.98999019999997,40.5,2,1,1
9681,41.72254562,-88.27864075,13.0,129.9900055,1.169999957,2,1,1
9682,40.87593079,-73.91262817,13.0,129.9900055,17.54999924,2,1,1
9683,29.83435631,-95.33792877,13.0,129.9900055,8.770000458,2,1,1
9684,36.11923599,-115.1725159,15.60000038,129.9900055,-75.5,2,1,1
9685,41.13618469,-81.73908234,15.60000038,129.9900055,12.93000031,2,1,1
9686,33.77395248,-117.96189879999999,7.1999998089999995,59.99000168,2.640000105,2,1,1
9687,41.24840546,-73.02430725,7.1999998089999995,59.99000168,25.34000015,2,1,1
9688,34.19000244,-118.34897609999999,15.60000038,129.9900055,-200.17999269999999,2,1,1
9689,32.95363617,-117.2368622,15.60000038,129.9900055,38.65999985,2,1,1
9690,32.68085861,-117.108902,15.60000038,129.9900055,29.73999977,2,1,1
9691,42.4993248,-82.93652344,15.60000038,129.9900055,29.73999977,2,1,1
9692,36.11923599,-115.1725159,16.89999962,129.9900055,49.75999832,2,1,1
9693,39.3985405,-84.55661774,16.89999962,129.9900055,30.53000069,2,1,1
9694,37.93848801,-121.28163909999998,7.679999828,59.08000183,-10.27999973,2,1,1
9695,39.68188095,-75.64421082,59.99000168,461.48001100000005,145.7400055,2,1,1
9696,41.92401886,-87.75383759,16.89999962,129.9900055,53.15000153,2,1,1
9697,42.4993248,-82.93652344,16.89999962,129.9900055,24.09000015,2,1,1
9698,36.08593369,-115.1726379,16.89999962,129.9900055,42.40999985,2,1,1
9699,40.87459183,-73.8528595,16.89999962,129.9900055,38.22000122,2,1,1
9700,33.99459839,-117.95343020000001,8.859999657000001,59.08000183,22.10000038,2,1,1
9701,36.11923599,-115.1725159,19.5,129.9900055,49.72000122,2,1,1
9702,37.34420395,-121.98844150000001,9.0,59.99000168,12.75,2,1,1
9703,42.29180145,-71.07244109999999,9.0,59.99000168,17.23999977,2,1,1
9704,25.98771095,-80.25540161,19.5,129.9900055,18.01000023,2,1,1
9705,41.90405655,-87.63127899,20.79999924,129.9900055,40.95000076,2,1,1
9706,35.69729996,-105.9099274,20.79999924,129.9900055,8.949999809,2,1,1
9707,33.41001129,-111.77179720000001,20.79999924,129.9900055,-1.419999957,2,1,1
9708,41.90987396,-87.73109436,20.79999924,129.9900055,17.79999924,2,1,1
9709,29.46007919,-98.52754211,20.79999924,129.9900055,19.11000061,2,1,1
9710,37.69120026,-97.42577362,22.10000038,129.9900055,49.63000107,2,1,1
9711,40.87185669,-73.86618805,78.44999695,461.48001100000005,95.76000214,2,1,1
9712,30.165229800000002,-81.72342682,22.10000038,129.9900055,10.78999996,2,1,1
9713,38.58826065,-90.49710083,22.10000038,129.9900055,37.75999832,2,1,1
9714,47.67869949,-122.3217621,22.10000038,129.9900055,44.24000168,2,1,1
9715,46.81184387,-100.78771970000001,10.19999981,59.99000168,21.40999985,2,1,1
9716,33.04647064,-117.2896729,22.10000038,129.9900055,19.42000008,2,1,1
9717,36.1470108,-115.1550598,22.10000038,129.9900055,11.86999989,2,1,1
9718,36.03966141,-95.80953217,22.10000038,129.9900055,38.84000015,2,1,1
9719,29.46007919,-98.52754211,22.10000038,129.9900055,-3.1300001139999996,2,1,1
9720,37.69120026,-97.42577362,23.39999962,129.9900055,53.29999924,2,1,1
9721,40.66177368,-73.94522858,10.80000019,59.99000168,15.73999977,2,1,1
9722,34.03268433,-117.7098389,23.39999962,129.9900055,6.71999979,2,1,1
9723,38.00168991,-121.82797240000002,26.0,129.9900055,36.40000153,2,1,1
9724,32.67300797,-117.09352109999999,26.0,129.9900055,24.95999908,2,1,1
9725,41.6280365,-70.92701721,26.0,129.9900055,30.15999985,2,1,1
9726,33.42520142,-104.5220795,26.0,129.9900055,18.71999931,2,1,1
9727,40.66177368,-73.94522858,12.0,59.99000168,24.0,2,1,1
9728,41.89493561,-87.74809265,26.0,129.9900055,36.40000153,2,1,1
9729,40.3957901,-111.5488815,26.0,129.9900055,27.35000038,2,1,1
9730,40.78874207,-74.00895691,26.0,129.9900055,31.20000076,2,1,1
9731,40.86585236,-73.87036896,26.0,129.9900055,28.07999992,2,1,1
9732,40.63466263,-73.99480438,26.0,129.9900055,35.36000061,2,1,1
9733,38.00168991,-121.82797240000002,32.5,129.9900055,27.29999924,2,1,1
9734,32.67300797,-117.09352109999999,32.5,129.9900055,7.309999942999999,2,1,1
9735,26.21952248,-98.36013794,89.27999878,357.10000610000003,-19.02000046,2,1,1
9736,41.6280365,-70.92701721,32.5,129.9900055,26.80999947,2,1,1
9737,41.89493561,-87.74809265,32.5,129.9900055,35.38999939,2,1,1
9738,34.69713211,-118.0361862,15.0,59.99000168,13.05000019,2,1,1
9739,40.86585236,-73.87036896,32.5,129.9900055,43.86999893,2,1,1
9740,33.42520142,-104.5220795,0.5,50.0,24.75,2,1,1
9741,41.56850815,-87.80760956,0.5,50.0,12.86999989,2,1,1
9742,34.12992477,-117.27891540000002,0.800000012,39.99000168,4.900000095,2,1,1
9743,33.67925263,-117.9953003,1.5,50.0,9.220000267,2,1,1
9744,33.84204102,-117.9182358,1.5,50.0,12.60999966,2,1,1
9745,33.84204102,-117.9182358,2.0,50.0,13.92000008,2,1,1
9746,42.47864914,-83.02037048,1.5,30.0,7.409999847000001,2,1,1
9747,41.1966362,-73.08577728,2.0,39.99000168,13.30000019,2,1,1
9748,21.27391243,-157.688324,2.200000048,39.99000168,13.22999954,2,1,1
9749,32.74759293,-117.19113159999999,2.799999952,39.99000168,13.02000046,2,1,1
9750,42.06258011,-71.01766205,3.5,50.0,23.25,2,1,1
9751,37.34420395,-121.98844150000001,3.5,50.0,-31.62000084,2,1,1
9752,42.06258011,-71.01766205,4.5,50.0,20.47999954,2,1,1
9753,36.91083145,-76.12958527,6.0,50.0,5.5,2,1,1
9754,40.8907814,-73.85758209,6.0,39.99000168,9.859999657000001,2,1,1
9755,37.32554245,-121.7993469,7.5,50.0,-12.75,2,1,1
9756,33.30517578,-111.96844479999999,8.0,50.0,-8.399999618999999,2,1,1
9757,34.64638138,-120.4619675,8.5,50.0,-9.880000114,2,1,1
9758,40.87459183,-73.8528595,8.5,50.0,17.02000046,2,1,1
9759,39.68188095,-75.64421082,7.1999998089999995,39.99000168,16.0699997,2,1,1
9760,32.2661171,-106.78672790000002,8.0,39.99000168,6.71999979,2,1,1
9761,34.15697479,-117.48215479999999,12.5,50.0,-27.48999977,2,1,1
9762,33.15592957,-117.11196899999999,0.0,19.98999977,5.8000001910000005,2,1,1
9763,30.165229800000002,-81.72342682,0.0,399.980011,-15.19999981,2,1,1
9764,35.21258926,-80.79562378,0.0,299.980011,149.9900055,2,1,1
9765,33.92159271,-117.263176,0.0,399.980011,195.9900055,2,1,1
9766,33.66059876,-117.978447,0.0,399.980011,64.0,2,1,1
9767,32.52082825,-84.88657379,0.0,399.980011,187.9900055,2,1,1
9768,42.4993248,-82.93652344,0.0,399.980011,125.1900024,2,1,1
9769,35.21362686,-89.82608032,3.0,299.980011,74.25,2,1,1
9770,41.90405655,-87.63127899,3.0,299.980011,23.76000023,2,1,1
9771,45.48323059,-122.84695430000001,3.0,299.980011,107.8000031,2,1,1
9772,28.08681297,-82.43898773,6.0,299.980011,66.15000153,2,1,1
9773,28.08681297,-82.43898773,9.0,299.980011,78.55999756,2,1,1
9774,40.63466263,-73.99480438,9.0,299.980011,133.8500061,2,1,1
9775,33.40329361,-111.91405490000001,12.0,399.980011,36.47000122,2,1,1
9776,41.24840546,-73.02430725,12.0,399.980011,186.2299957,2,1,1
9777,42.24509049,-84.254776,12.0,299.980011,-3.74000001,2,1,1
9778,41.56850815,-87.80760956,16.0,399.980011,19.20000076,2,1,1
9779,41.24840546,-73.02430725,16.0,399.980011,-62.59000015,2,1,1
9780,41.1966362,-73.08577728,16.0,399.980011,138.2299957,2,1,1
9781,40.8907814,-73.85758209,16.0,399.980011,124.79000090000001,2,1,1
9782,38.58826065,-90.49710083,15.0,299.980011,-57.0,2,1,1
9783,41.56850815,-87.80760956,20.0,399.980011,87.40000153,2,1,1
9784,42.35494614,-71.15219116,20.0,399.980011,-57.0,2,1,1
9785,40.56678009,-74.11734772,20.0,399.980011,60.79999924,2,1,1
9786,40.8907814,-73.85758209,20.0,399.980011,61.93999863,2,1,1
9787,36.03966141,-95.80953217,20.0,399.980011,159.58999630000002,2,1,1
9788,32.2661171,-106.78672790000002,7.5,149.9900055,-32.06000137,2,1,1
9789,41.27436829,-111.96286770000002,22.0,399.980011,127.7600021,2,1,1
9790,41.895607,-87.70032501,28.0,399.980011,135.02999880000002,2,1,1
9791,32.72062683,-97.06020355,28.0,399.980011,120.8899994,2,1,1
9792,33.92159271,-117.263176,21.0,299.980011,3.349999905,2,1,1
9793,30.165229800000002,-81.72342682,27.0,299.980011,125.5699997,2,1,1
9794,40.35742188,-74.64842224,27.0,299.980011,128.3000031,2,1,1
9795,41.92521668,-87.64292145,36.0,399.980011,127.3899994,2,1,1
9796,42.47864914,-83.02037048,36.0,399.980011,123.02999879999999,2,1,1
9797,39.68188095,-75.64421082,30.0,299.980011,-445.4700012,2,1,1
9798,33.77317047,-118.03458400000001,40.0,399.980011,172.78999330000002,2,1,1
9799,33.77395248,-117.96189879999999,40.0,399.980011,75.59999847,2,1,1
9800,39.92321014,-75.16308594,40.0,399.980011,-68.76000214,2,1,1
9801,41.45246887,-81.64302826,48.0,399.980011,118.97000120000001,2,1,1
9802,34.01172638,-117.70939640000002,39.0,299.980011,-62.11000061,2,1,1
9803,40.15167236,-82.84295654,39.0,299.980011,91.33999634,2,1,1
9804,40.66177368,-73.94522858,39.0,299.980011,86.12000275,2,1,1
9805,37.69120026,-97.42577362,45.0,299.980011,119.8399963,2,1,1
9806,41.56850815,-87.80760956,45.0,299.980011,70.12000275,2,1,1
9807,40.56678009,-74.11734772,45.0,299.980011,94.33999634,2,1,1
9808,34.12992477,-117.27891540000002,60.0,399.980011,163.1900024,2,1,1
9809,34.01664734,-117.7035217,48.0,299.980011,73.08000183,2,1,1
9810,33.67670822,-117.9219055,48.0,299.980011,120.9499969,2,1,1
9811,32.79521942,-117.23765559999998,64.0,399.980011,40.319999700000004,2,1,1
9812,39.95420075,-82.8127594,64.0,399.980011,131.0299988,2,1,1
9813,41.35353088,-82.21324921,48.0,299.980011,65.51999664,2,1,1
9814,32.68085861,-117.108902,64.0,399.980011,84.0,2,1,1
